open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1624147200000,2021-06-20T00:00:00+00:00,1624233599999,2021-06-20T23:59:59.999000+00:00,35960.68231768,36590.10796162,33674.91402929,36147.49733485,35132.510995455
1624233600000,2021-06-21T00:00:00+00:00,1624319999999,2021-06-21T23:59:59.999000+00:00,36147.49733485,36293.67858232,31485.07213081,31907.64313788,33889.375356565
1624320000000,2021-06-22T00:00:00+00:00,1624406399999,2021-06-22T23:59:59.999000+00:00,31903.7022404,33691.5949904,29051.30251061,32924.61048485,31371.448750505
1624406400000,2021-06-23T00:00:00+00:00,1624492799999,2021-06-23T23:59:59.999000+00:00,32927.67775758,35309.41081818,32101.06915196,34046.38988636,33705.23998507
1624492800000,2021-06-24T00:00:00+00:00,1624579199999,2021-06-24T23:59:59.999000+00:00,34046.38833131,35581.96306364,32585.13365202,35058.56151905,34083.548357830005
1624579200000,2021-06-25T00:00:00+00:00,1624665599999,2021-06-25T23:59:59.999000+00:00,35058.36333723,35919.82806919,31622.6274399,31951.63182424,33771.227754545
1624665600000,2021-06-26T00:00:00+00:00,1624751999999,2021-06-26T23:59:59.999000+00:00,31951.63182424,33048.76261313,30387.17435303,32558.80278434,31717.96848308
1624752000000,2021-06-27T00:00:00+00:00,1624838399999,2021-06-27T23:59:59.999000+00:00,32548.87187525,34975.16825909,32262.24758333,34947.94246212,33618.70792121
1624838400000,2021-06-28T00:00:00+00:00,1624924799999,2021-06-28T23:59:59.999000+00:00,34953.48064394,35587.58872222,34190.3483096,34776.23739343,34888.968515910004
1624924800000,2021-06-29T00:00:00+00:00,1625011199999,2021-06-29T23:59:59.999000+00:00,34776.27634192,36965.33674293,34490.53151616,36264.04772727,35727.934129545
1625011200000,2021-06-30T00:00:00+00:00,1625097599999,2021-06-30T23:59:59.999000+00:00,36263.64590909,36482.88494242,34362.80679293,35453.52237778,35422.845867675
1625097600000,2021-07-01T00:00:00+00:00,1625183999999,2021-07-01T23:59:59.999000+00:00,35453.55874141,35466.41723434,32898.05317725,33788.25323131,34182.235205795005
1625184000000,2021-07-02T00:00:00+00:00,1625270399999,2021-07-02T23:59:59.999000+00:00,33779.7916596,34221.59534141,32859.97644848,34093.82304697,33540.785894945
